videoId,playlist_id,brand,title,viewCount,likeCount,commentCount,publishedAt,duration_seconds
J-5H-UVyveU,PLlvsaB0FDEJG0eoTrNpNKZXLLlXKiEmE-,RENAULT,Nouveau RENAULT Captur E-Tech 2025 - le clip officiel,6405,24,0,2024-04-06 23:15:45+00:00,96
byWe-o5tT5I,PLlvsaB0FDEJGqNWcPIvRM1Fex7rj7cyxz,RENAULT,RENAULT Mégane E-Tech : lancement au Maroc,6911,97,5,2024-04-05 23:45:07+00:00,355
tREPiI1mmUo,PLlvsaB0FDEJGqNWcPIvRM1Fex7rj7cyxz,MINI,MINI Countryman 2024 : lancement au Maroc,6894,26,1,2024-04-03 23:15:07+00:00,318
A5aj-P1y9bo,PLlvsaB0FDEJGqNWcPIvRM1Fex7rj7cyxz,KIA,KIA EV9 : lancement au Maroc,5994,28,6,2024-04-02 23:15:06+00:00,268
NcS8Cs0bH0c,PLlvsaB0FDEJG0eoTrNpNKZXLLlXKiEmE-,PEUGEOT,Nouveau PEUGEOT 5008 2025 - les premières infos,8249,25,2,2024-04-02 19:45:06+00:00,278
JNIjJ3VNY74,PLlvsaB0FDEJEJQRAErI6gWgLDr-3myio1,AUTRE / MULTI-MARQUES,AUTO HEBDO - EP72 - 30 mars 2024,1857,16,0,2024-03-30 19:45:06+00:00,299
h3LW7VFAZiw,PLlvsaB0FDEJE0IroL5TSJD75RK4cnxHgY,GEELY,Essai du GEELY Geometry C 2024 Maroc - تجربة قيادة المغرب,9290,39,28,2024-03-20 22:30:07+00:00,468
3-goyX7I_2g,PLlvsaB0FDEJEJQRAErI6gWgLDr-3myio1,AUTRE / MULTI-MARQUES,AUTO HEBDO - EP71 - 16 mars 2024,1439,18,2,2024-03-16 19:45:07+00:00,276
Xd_NIocZLdE,PLlvsaB0FDEJE0IroL5TSJD75RK4cnxHgY,KIA,Essai nouvelle KIA Picanto 2024 Maroc - تجربة قيادة المغرب,19574,82,5,2024-03-16 19:30:07+00:00,319
rrvgr3GsCE0,PLlvsaB0FDEJG0eoTrNpNKZXLLlXKiEmE-,AUDI,AUDI A3 Facelift 2025 - les premières infos,11955,26,1,2024-03-16 18:30:07+00:00,169
mPGGCzA96og,PLlvsaB0FDEJGqNWcPIvRM1Fex7rj7cyxz,RENAULT,Nouvelle RENAULT Clio 2024 Maroc,8816,30,4,2024-03-16 03:45:06+00:00,71
E1V1GS5y-SQ,PLlvsaB0FDEJGqNWcPIvRM1Fex7rj7cyxz,PEUGEOT,Nouvelle PEUGEOT 208 2024 Maroc,33906,87,21,2024-03-16 03:30:07+00:00,62
lFaYtqdI9M8,PLlvsaB0FDEJG0eoTrNpNKZXLLlXKiEmE-,AUTRE / MULTI-MARQUES,FERRARI Purosangue - le clip officiel,1260,8,0,2024-03-14 22:15:05+00:00,101
C8EhoYCg6Ks,PLlvsaB0FDEJG0eoTrNpNKZXLLlXKiEmE-,NISSAN,NISSAN Juke 2024 facelift : les premières infos,5756,26,3,2024-03-14 00:00:06+00:00,136
ex7iOne8DQk,PLlvsaB0FDEJF4DIiRHIaKTNT1O8hkoe2_,RENAULT,Nouvelle RENAULT 5 E-Tech 2025,1575,9,0,2024-03-04 22:00:20+00:00,154
zVFqhVnnnbA,PLlvsaB0FDEJGqNWcPIvRM1Fex7rj7cyxz,MERCEDES-BENZ,Nouvelle MERCEDES-Benz Classe E 2024 Maroc,11141,48,5,2024-03-02 23:41:45+00:00,79
bNI16dpWaxg,PLlvsaB0FDEJEJQRAErI6gWgLDr-3myio1,AUTRE / MULTI-MARQUES,AUTO HEBDO - EP70 - 2 mars 2024,2780,34,0,2024-03-02 22:45:10+00:00,379
rPdL2fw-hi4,PLlvsaB0FDEJGqNWcPIvRM1Fex7rj7cyxz,VW,Nouveau VW Touareg Maroc 2024,25593,75,1,2024-03-02 21:15:08+00:00,80
WsCF5W0rmqs,PLlvsaB0FDEJF6Od1WVIrvaNBNdnAi1-o_,AUTRE / MULTI-MARQUES,Salon AUTO HALL des véhicules électriques 2024,3177,18,2,2024-02-28 22:15:11+00:00,246
Mrzy1TIaPss,PLlvsaB0FDEJF4DIiRHIaKTNT1O8hkoe2_,RENAULT,RENAULT Scénic E-Tech : voiture de l'année 2024 en Europe,17016,74,8,2024-02-26 22:45:09+00:00,147
RceOKYQNC6w,PLlvsaB0FDEJGqNWcPIvRM1Fex7rj7cyxz,KIA,KIA Picanto 2024 : lancement au Maroc,17243,48,2,2024-02-25 21:15:08+00:00,244
WziSBEBEIHI,PLlvsaB0FDEJG0eoTrNpNKZXLLlXKiEmE-,DACIA,Nouveau DACIA Spring 2025 - les premières infos,5549,25,0,2024-02-24 21:15:09+00:00,181
3CTgrIM0LkY,PLlvsaB0FDEJGqNWcPIvRM1Fex7rj7cyxz,BMW,Nouveau BMW X2 : lancement au Maroc,24085,56,5,2024-02-22 21:15:09+00:00,334
Bvej0OjDHAg,PLlvsaB0FDEJGqNWcPIvRM1Fex7rj7cyxz,AUTRE / MULTI-MARQUES,Nouveau MASERATI GranTurismo 2024 Maroc,1328,10,1,2024-02-20 22:15:08+00:00,158
G1ddI_HRT_s,PLlvsaB0FDEJEJQRAErI6gWgLDr-3myio1,AUTRE / MULTI-MARQUES,AUTO HEBDO - EP69 - 16 février 2024,1713,15,2,2024-02-16 21:30:10+00:00,331
BAkcW51Ce2U,PLlvsaB0FDEJGqNWcPIvRM1Fex7rj7cyxz,HYUNDAI,Essai HYUNDAI Accent 2024 Maroc - تجربة قيادة المغرب,38557,129,32,2024-02-14 22:15:07+00:00,360
r3pA1kc4iW0,PLlvsaB0FDEJG0eoTrNpNKZXLLlXKiEmE-,PORSCHE,PORSCHE Macan 2025 - le clip officiel,2573,20,0,2024-02-14 13:00:50+00:00,154
UvOAvXtrTXI,PLlvsaB0FDEJG0eoTrNpNKZXLLlXKiEmE-,PORSCHE,Nouveau PORSCHE Taycan 2025,1241,12,0,2024-02-14 12:43:08+00:00,99
VS7oeBygdoQ,PLlvsaB0FDEJG0eoTrNpNKZXLLlXKiEmE-,AUDI,AUDI Q7 facelift 2025 - le design extérieur,3424,18,1,2024-02-09 23:00:10+00:00,117
2Bnz3ebnfFM,OFF_PLAYLIST,AUTRE / MULTI-MARQUES,Carburants SHELL de nouvelle génération,494,16,0,2024-02-09 23:00:07+00:00,188
_z2gKbiSICM,PLlvsaB0FDEJEJQRAErI6gWgLDr-3myio1,AUTRE / MULTI-MARQUES,AUTO HEBDO - EP68 - 2 février 2024,1394,21,0,2024-02-02 22:00:09+00:00,317
8YVAWNEiIng,PLlvsaB0FDEJG0eoTrNpNKZXLLlXKiEmE-,PORSCHE,PORSCHE Macan 2025 - les premières infos,8468,28,0,2024-02-02 21:00:07+00:00,201
AY5wIw_aob8,PLlvsaB0FDEJG0eoTrNpNKZXLLlXKiEmE-,VW,VW Golf facelift 2025 - les premières infos,5323,26,3,2024-02-01 21:30:11+00:00,160
ALNdsB-U1Tc,PLlvsaB0FDEJG0eoTrNpNKZXLLlXKiEmE-,FORD,FORD Kuga facelift 2024 - les premières infos,19035,47,3,2024-01-30 22:15:11+00:00,186
-6W8ao3DzVc,PLlvsaB0FDEJGqNWcPIvRM1Fex7rj7cyxz,FIAT,FIAT 600e & Topolino Maroc,3571,22,3,2024-01-30 22:00:06+00:00,309
uMB_bp_IXrw,PLlvsaB0FDEJGqNWcPIvRM1Fex7rj7cyxz,HYUNDAI,Nouvelle HYUNDAI Accent 2024 Maroc,38651,88,4,2024-01-30 21:30:11+00:00,76
NWumy0GoVb4,PLlvsaB0FDEJGqNWcPIvRM1Fex7rj7cyxz,OPEL,Nouvelle OPEL Corsa 2024 Maroc,20952,55,11,2024-01-30 21:15:01+00:00,71
QX_zlRIcoNs,PLlvsaB0FDEJGqNWcPIvRM1Fex7rj7cyxz,SUZUKI,Nouveau SUZUKI Jimny,7125,9,1,2024-01-30 21:00:11+00:00,78
ITUa_qQgPvo,PLlvsaB0FDEJGqNWcPIvRM1Fex7rj7cyxz,SUZUKI,Nouvelle SUZUKI Swift,3490,13,0,2024-01-30 20:30:03+00:00,71
WSqmpziuCV0,PLlvsaB0FDEJF6Od1WVIrvaNBNdnAi1-o_,RENAULT,RENAULT Arkana : Voiture de l'année ( COTY ) 2024 au Maroc,2211,13,8,2024-01-27 10:15:08+00:00,295
PLp4qHgb2Ok,PLlvsaB0FDEJF6Od1WVIrvaNBNdnAi1-o_,RENAULT,RENAULT Group Maroc : Bilan 2023,719,10,1,2024-01-24 18:45:09+00:00,498
dWnoH-Pk4Zs,PLlvsaB0FDEJGqNWcPIvRM1Fex7rj7cyxz,CUPRA,CUPRA Ateca VZ arrive au Maroc,11306,54,2,2024-01-22 22:15:09+00:00,256
ddIYYEY_HU0,PLlvsaB0FDEJEJQRAErI6gWgLDr-3myio1,AUTRE / MULTI-MARQUES,AUTO HEBDO - EP67 - 20 janvier 2024,2694,33,0,2024-01-20 10:15:07+00:00,288
_hnizrzkDqk,PLlvsaB0FDEJGqNWcPIvRM1Fex7rj7cyxz,AUTRE / MULTI-MARQUES,Les 7 finalistes du COTY 2024 Maroc,3133,52,1,2024-01-15 21:15:08+00:00,193
JFuscy1jTqg,PLlvsaB0FDEJF6Od1WVIrvaNBNdnAi1-o_,AUTRE / MULTI-MARQUES,Marché automobile au Maroc : Bilan 2023,1034,21,1,2024-01-10 21:45:11+00:00,352
VOjgKBLtzSE,PLlvsaB0FDEJG0eoTrNpNKZXLLlXKiEmE-,MINI,Nouveau MINI Countryman 2024 - le clip TV,6298,16,3,2024-01-02 22:22:36+00:00,31
iTFeI7a5orM,PLlvsaB0FDEJEJQRAErI6gWgLDr-3myio1,AUTRE / MULTI-MARQUES,AUTO HEBDO - EP66 - 30 décembre 2023,2517,14,2,2023-12-30 10:00:08+00:00,284
0Aoug0HWTQQ,PLlvsaB0FDEJGqNWcPIvRM1Fex7rj7cyxz,BYD,BYD SEAL débarque au Maroc,27496,97,15,2023-12-25 21:30:08+00:00,275
ts6PUjxmzSs,PLlvsaB0FDEJEIQJVysOtRwAwe2CgMc98S,AUTRE / MULTI-MARQUES,AUTOCAZ : Offres de fin d'année 2023,4869,50,4,2023-12-24 10:00:06+00:00,438
6dpoiGrL88s,PLlvsaB0FDEJGqNWcPIvRM1Fex7rj7cyxz,RENAULT,RENAULT Austral annoncé au Maroc,15370,74,4,2023-12-18 21:15:10+00:00,275
VMbjBu86OZU,PLlvsaB0FDEJEJQRAErI6gWgLDr-3myio1,AUTRE / MULTI-MARQUES,AUTO HEBDO - EP65 - 15 décembre 2023,2294,25,4,2023-12-15 22:30:07+00:00,299
ExRXp8M_lv0,OFF_PLAYLIST,RANGE ROVER,Teaser du nouveau Range Rover BEV 2024,1099,8,0,2023-12-13 23:00:09+00:00,43
7qgJ30zJgOI,OFF_PLAYLIST,AUTRE / MULTI-MARQUES,HANKOOK iFlex : des pneus sans air !,1596,10,0,2023-12-13 23:00:05+00:00,90
J2jy69parHc,PLlvsaB0FDEJF6Od1WVIrvaNBNdnAi1-o_,AUTRE / MULTI-MARQUES,Nouveau Flagship AUTO-HALL à Kenitra,1171,13,0,2023-12-08 21:15:09+00:00,195
UwAgTic1430,PLlvsaB0FDEJEIQJVysOtRwAwe2CgMc98S,AUTRE / MULTI-MARQUES,STELLANTIS introduit SPOTICAR au Maroc,3130,24,1,2023-12-07 21:15:07+00:00,239
4HbEHtRDIl0,PLlvsaB0FDEJGqNWcPIvRM1Fex7rj7cyxz,DACIA,DACIA Spring 2023 Maroc,4789,16,0,2023-12-06 21:15:09+00:00,194
MG_w2bPZsKI,PLlvsaB0FDEJGqNWcPIvRM1Fex7rj7cyxz,HONDA,Nouveau HONDA CR-V : lancement au Maroc,24313,102,42,2023-12-05 21:15:11+00:00,246
ia62cqsPexc,PLlvsaB0FDEJGqNWcPIvRM1Fex7rj7cyxz,GEELY,GEELY GX3 Pro 2023 : lancement au Maroc,73970,138,23,2023-12-04 21:15:10+00:00,253
VE5_YXrWNvk,PLlvsaB0FDEJEJQRAErI6gWgLDr-3myio1,AUTRE / MULTI-MARQUES,AUTO HEBDO - EP64 - 2 décembre 2023,2324,31,1,2023-12-02 10:15:07+00:00,309
H98Kc7AAqow,PLlvsaB0FDEJG0eoTrNpNKZXLLlXKiEmE-,DACIA,Nouveau DACIA Duster 2024 - les premières infos,60655,133,4,2023-11-30 12:45:08+00:00,220
tAbA43UAP2Y,PLlvsaB0FDEJG0eoTrNpNKZXLLlXKiEmE-,PORSCHE,Nouvelle PORSCHE Panamera 2024 - les premières infos,4827,18,0,2023-11-28 22:00:07+00:00,224
Nx9hBoO-74w,PLlvsaB0FDEJGqNWcPIvRM1Fex7rj7cyxz,GEELY,Concours « inDrive » GEELY Coolray Maroc 2023,3751,18,0,2023-11-27 21:45:07+00:00,248
iHpDdjaL_oc,PLlvsaB0FDEJGqNWcPIvRM1Fex7rj7cyxz,NISSAN,Nouveau NISSAN e-Power arrive au Maroc,7566,31,9,2023-11-20 21:15:07+00:00,447
sFPvgMtsQgI,PLlvsaB0FDEJEJQRAErI6gWgLDr-3myio1,AUTRE / MULTI-MARQUES,AUTO HEBDO - EP63 - 18 novembre 2023,1901,16,1,2023-11-18 21:30:11+00:00,344
CjDjayNjPAQ,PLlvsaB0FDEJG0eoTrNpNKZXLLlXKiEmE-,VOLVO,VOLVO EM90 - les premières infos,6203,26,0,2023-11-16 21:45:07+00:00,231
nOWsjXah3xM,PLlvsaB0FDEJG0eoTrNpNKZXLLlXKiEmE-,VW,VW ID.7 - les premières infos,2096,11,0,2023-11-16 21:15:08+00:00,265
2X9eoguEvWw,PLlvsaB0FDEJG0eoTrNpNKZXLLlXKiEmE-,RENAULT,RENAULT Scénic E-Tech 2024 - les premières infos,8890,37,3,2023-11-10 21:15:08+00:00,215
NgnMtGr_3-Q,PLlvsaB0FDEJG0eoTrNpNKZXLLlXKiEmE-,ŠKODA,ŠKODA Superb 2024 - les premières infos,11544,25,0,2023-11-09 21:15:06+00:00,216
Tw5wJTOpujg,PLlvsaB0FDEJGqNWcPIvRM1Fex7rj7cyxz,BMW,Nouvelle BMW Série 5 Maroc,21439,91,12,2023-11-08 22:15:10+00:00,460
AODO7OG2JUE,PLlvsaB0FDEJEJQRAErI6gWgLDr-3myio1,AUTRE / MULTI-MARQUES,AUTO HEBDO - EP62 - 4 novembre 2023,1836,15,0,2023-11-04 10:15:08+00:00,275
Oti-dqzjhdM,PLlvsaB0FDEJG0eoTrNpNKZXLLlXKiEmE-,CITROËN,CITROËN ë-C3 2024 - les premières infos,7387,23,2,2023-10-30 21:15:11+00:00,249
oTwyWCcrvUo,PLlvsaB0FDEJEJQRAErI6gWgLDr-3myio1,AUTRE / MULTI-MARQUES,AUTO HEBDO - EP61 - 28 octobre 2023,1596,11,0,2023-10-28 10:30:10+00:00,427
Q5KHJuPPHOU,PLlvsaB0FDEJF6Od1WVIrvaNBNdnAi1-o_,RENAULT,RENAULT International Game Plan 2027,786,6,0,2023-10-27 18:15:16+00:00,237
nGrhiKM_qUs,PLlvsaB0FDEJGqNWcPIvRM1Fex7rj7cyxz,GEELY,GEELY débarque au Maroc,11708,47,3,2023-10-26 22:00:07+00:00,398
W30b51m9bxk,PLlvsaB0FDEJE0IroL5TSJD75RK4cnxHgY,OPEL,Essai OPEL Corsa 2024 Maroc - تجربة قيادة المغرب,47383,118,16,2023-10-26 21:15:08+00:00,265
SWYaWEoITZQ,PLlvsaB0FDEJGqNWcPIvRM1Fex7rj7cyxz,AUTRE / MULTI-MARQUES,ALPINE officialise son arrivée au Maroc,2869,26,1,2023-10-19 21:15:11+00:00,298
o1zudGc1cvw,OFF_PLAYLIST,AUDI,Showroom AUDI Anfa de Casablanca,3072,14,1,2023-10-19 19:30:04+00:00,81
7ml99oxDMeE,PLlvsaB0FDEJG0eoTrNpNKZXLLlXKiEmE-,BMW,Nouveau BMW X2 2024 - les premières infos,27662,42,2,2023-10-16 21:15:07+00:00,223
g4dfbCtxRBI,OFF_PLAYLIST,DS,DS ART Talents 2023 - 2ème édition,347,4,0,2023-10-16 18:45:11+00:00,92
I3JJyIFEa7U,PLlvsaB0FDEJGqNWcPIvRM1Fex7rj7cyxz,BMW,Nouveau BMW Z4 - le clip officiel,2063,7,0,2023-10-16 18:30:35+00:00,74
Zkg8WzFROuY,PLlvsaB0FDEJEJQRAErI6gWgLDr-3myio1,AUTRE / MULTI-MARQUES,AUTO HEBDO - EP60 - 14 octobre 2023,1576,13,0,2023-10-14 10:00:08+00:00,314
ewoxp59KWac,PLlvsaB0FDEJG0eoTrNpNKZXLLlXKiEmE-,ŠKODA,ŠKODA Kodiaq 2024 - les premières infos,25438,36,2,2023-10-12 21:15:11+00:00,242
JoAqxXOTfm0,PLlvsaB0FDEJGqNWcPIvRM1Fex7rj7cyxz,AUDI,Nouvel AUDI Q8 e-tron : lancement au Maroc,4549,13,1,2023-10-11 22:15:09+00:00,346
WIrHCRaV8E8,PLlvsaB0FDEJGqNWcPIvRM1Fex7rj7cyxz,PEUGEOT,Nouveau PEUGEOT 2008 : lancement au Maroc,19949,38,11,2023-10-10 21:15:11+00:00,200
yvdhCb57T3w,PLlvsaB0FDEJG0eoTrNpNKZXLLlXKiEmE-,AUDI,Nouveau AUDI Q8 e-tron : Highlights,1013,4,0,2023-10-10 17:30:00+00:00,109
dmjpSSJ3OnM,PLlvsaB0FDEJGqNWcPIvRM1Fex7rj7cyxz,KIA,KIA EV6 : lancement au Maroc,5599,30,1,2023-10-09 21:15:10+00:00,345
uBlqv3kkjgE,PLlvsaB0FDEJGqNWcPIvRM1Fex7rj7cyxz,OPEL,OPEL Rocks-e 2022 made in Morocco,3229,12,2,2023-10-09 17:45:02+00:00,35
rxNWLsPgwR4,PLlvsaB0FDEJEJQRAErI6gWgLDr-3myio1,AUTRE / MULTI-MARQUES,AUTO HEBDO - EP59 - 8 octobre 2023,1738,15,0,2023-10-08 10:15:08+00:00,374
owMA0c42nXE,PLlvsaB0FDEJGqNWcPIvRM1Fex7rj7cyxz,MERCEDES-BENZ,MERCEDES-Benz lance la gamme EQ au Maroc,6591,977,2,2023-10-05 21:15:07+00:00,309
Nhq811PlZlk,PLlvsaB0FDEJGqNWcPIvRM1Fex7rj7cyxz,BYD,BYD ATTO 3 2023 Maroc - le clip officiel,7935,9,2,2023-10-04 16:45:01+00:00,60
TLS4IuMsf5U,PLlvsaB0FDEJGqNWcPIvRM1Fex7rj7cyxz,BYD,BYD HAN 2023 Maroc - le clip officiel,4656,13,1,2023-10-04 16:30:05+00:00,76
5WAFSJ6qFdA,PLlvsaB0FDEJGqNWcPIvRM1Fex7rj7cyxz,BYD,BYD TANG 2023 Maroc - le clip officiel,3053,5,0,2023-10-04 16:15:00+00:00,40
Ec6o152VtcQ,PLlvsaB0FDEJGqNWcPIvRM1Fex7rj7cyxz,GEELY,GEELY Geometry C 2023 Maroc,7181,27,0,2023-10-01 16:00:18+00:00,148
TutAKGcZn1c,PLlvsaB0FDEJGqNWcPIvRM1Fex7rj7cyxz,GEELY,GEELY Coolray 2023 Maroc,26661,30,4,2023-10-01 15:45:02+00:00,30
9fVwd9TXPTk,PLlvsaB0FDEJGqNWcPIvRM1Fex7rj7cyxz,ALFA ROMEO,ALFA ROMEO Guilia & Stelvio 2023 Maroc,6526,21,3,2023-09-26 21:15:10+00:00,295
ZoRFUBalgAk,PLlvsaB0FDEJEJQRAErI6gWgLDr-3myio1,AUTRE / MULTI-MARQUES,AUTO HEBDO - EP58 - 22 septembre 2023,3023,961,0,2023-09-22 21:17:28+00:00,257
TkgfpOtEO00,PLlvsaB0FDEJGqNWcPIvRM1Fex7rj7cyxz,KIA,KIA EV6 GT face aux SuperCars !,1455,10,0,2023-09-21 23:00:11+00:00,71
n2uxe3LxnSg,PLlvsaB0FDEJG0eoTrNpNKZXLLlXKiEmE-,VW,Nouveau VW Tiguan 2024 - les premières infos,49243,1045,3,2023-09-19 21:30:09+00:00,202
erZUt3wG-UA,PLlvsaB0FDEJEJQRAErI6gWgLDr-3myio1,AUTRE / MULTI-MARQUES,AUTO HEBDO - EP57 - 15 septembre 2023,2967,961,0,2023-09-15 21:30:10+00:00,424
YXqqCS4mKRE,PLlvsaB0FDEJG0eoTrNpNKZXLLlXKiEmE-,PEUGEOT,Nouveau PEUGEOT 3008 2024 - les premières infos,23431,996,4,2023-09-12 21:15:10+00:00,252
SKpA2-ZJR-I,PLlvsaB0FDEJG0eoTrNpNKZXLLlXKiEmE-,KIA,Nouveau KIA EV5 2024 - le clip officiel,5215,32,2,2023-09-06 20:30:02+00:00,116
6Nrr6n3kT44,PLlvsaB0FDEJG0eoTrNpNKZXLLlXKiEmE-,RENAULT,RENAULT Scenic E-Tech 2024 - le spot officiel,1900,14,1,2023-09-04 10:00:05+00:00,76
rKNUYQwZwTM,PLlvsaB0FDEJG0eoTrNpNKZXLLlXKiEmE-,MERCEDES-BENZ,MERCEDES-Benz CLA Concept 2024,4133,20,2,2023-09-04 09:45:04+00:00,73
RWwVTPp3vjY,PLlvsaB0FDEJG0eoTrNpNKZXLLlXKiEmE-,MERCEDES-BENZ,Nouveau MERCEDES-Benz EQB 2024,5320,13,0,2023-09-03 23:00:09+00:00,73
BwcVyJKhDEA,PLlvsaB0FDEJG0eoTrNpNKZXLLlXKiEmE-,MERCEDES-BENZ,Nouveau MERCEDES-Benz EQA 2024,9899,18,0,2023-09-03 23:00:02+00:00,76
g2HNwR8pzb0,OFF_PLAYLIST,MERCEDES-BENZ,Stationnement automatisé sur Mercedes-Benz EQE Berline,1998,8,2,2023-08-16 21:30:03+00:00,45
936Co1pc1cM,PLlvsaB0FDEJGqNWcPIvRM1Fex7rj7cyxz,BMW,BMW XM : lancement au Maroc,10130,41,5,2023-07-28 21:15:08+00:00,193
eDUhdEef6uM,PLlvsaB0FDEJE0IroL5TSJD75RK4cnxHgY,MG,Essai MG 4 EV 2023 Maroc - تجربة قيادة المغرب,6707,49,27,2023-07-26 21:15:08+00:00,439
1U2lmWSBYSE,PLlvsaB0FDEJGqNWcPIvRM1Fex7rj7cyxz,BYD,Lancement de BYD au Maroc 2023,25233,110,28,2023-07-15 21:15:07+00:00,220
v59M5pvkbyM,PLlvsaB0FDEJG0eoTrNpNKZXLLlXKiEmE-,FIAT,FIAT 600e en première mondiale,5136,44,0,2023-07-14 21:15:09+00:00,291
kx-hZJ0S5KI,PLlvsaB0FDEJF6Od1WVIrvaNBNdnAi1-o_,DACIA,DACIA TALK - 2ème édition,3692,32,1,2023-07-12 21:30:10+00:00,204
CGorXS0CBvc,PLlvsaB0FDEJG0eoTrNpNKZXLLlXKiEmE-,PEUGEOT,PEUGEOT 208 facelift 2024 - les premières infos,22584,67,3,2023-07-11 21:15:08+00:00,202
sl1vb0Q682E,PLlvsaB0FDEJF6Od1WVIrvaNBNdnAi1-o_,MERCEDES-BENZ,Nouveau flagship Mercedes-Benz à Casablanca,1555,17,1,2023-07-11 19:45:02+00:00,78
_3YzYO1My58,PLlvsaB0FDEJG0eoTrNpNKZXLLlXKiEmE-,MERCEDES-BENZ,Mercedes-Benz CLE 2024 - les premières infos,15405,68,4,2023-07-10 21:15:07+00:00,204
Rg1q_xT2moA,PLlvsaB0FDEJGqNWcPIvRM1Fex7rj7cyxz,DS,Road Trip DS 4 Tanger 2023,2804,18,0,2023-07-10 20:45:07+00:00,81
fY22FUgbz5Q,PLlvsaB0FDEJGqNWcPIvRM1Fex7rj7cyxz,AUTRE / MULTI-MARQUES,Lancement du SERES 5 au Maroc,10088,45,10,2023-07-09 21:15:09+00:00,230
YlfbbSgTKHY,PLlvsaB0FDEJE0IroL5TSJD75RK4cnxHgY,RENAULT,Essai RENAULT Arkana Maroc - تجربة قيادة المغرب,34630,187,27,2023-07-02 21:15:08+00:00,380
4hLxHnRfeJk,PLlvsaB0FDEJG0eoTrNpNKZXLLlXKiEmE-,TOYOTA,TOYOTA C-HR 2024 - les premières infos,27831,91,8,2023-07-01 21:15:11+00:00,246
6Ge7DLrUdVY,PLlvsaB0FDEJE0IroL5TSJD75RK4cnxHgY,SEAT,Essai SEAT Tarraco Maroc - تجربة قيادة المغرب,25016,503,6,2023-06-30 19:45:11+00:00,350
QE0wZsPoqZM,PLlvsaB0FDEJG0eoTrNpNKZXLLlXKiEmE-,RANGE ROVER,Range Rover Evoque 2024 - les premières infos,41034,186,6,2023-06-29 21:30:07+00:00,193
2fptAdCoQfQ,PLlvsaB0FDEJF6Od1WVIrvaNBNdnAi1-o_,RENAULT,RENAULT E-Tech Days Maroc 2023,2464,31,0,2023-06-22 22:00:09+00:00,351
ec_g99PfnDw,PLlvsaB0FDEJG0eoTrNpNKZXLLlXKiEmE-,RENAULT,RENAULT Rafale 2024 - les premières infos,10537,65,6,2023-06-22 21:45:10+00:00,236
MCkSN1F7Ca4,PLlvsaB0FDEJF6Od1WVIrvaNBNdnAi1-o_,DS,Nouveau DS Store à Tanger,1075,13,0,2023-06-22 21:15:00+00:00,138
YJxFfv_cXQI,PLlvsaB0FDEJG0eoTrNpNKZXLLlXKiEmE-,RENAULT,Nouveau RENAULT Rafale 2024 - le film officiel,3543,20,4,2023-06-19 21:45:10+00:00,91
_7yjQNOugh4,PLlvsaB0FDEJGqNWcPIvRM1Fex7rj7cyxz,HYUNDAI,HYUNDAI Bayon : lancement au Maroc,17736,56,2,2023-06-11 21:15:07+00:00,192
O1P0KlrsoNs,PLlvsaB0FDEJG0eoTrNpNKZXLLlXKiEmE-,VOLVO,VOLVO EX30 2024 - les premières infos,8713,26,2,2023-06-08 21:15:08+00:00,275
kS7jnKsuee8,PLlvsaB0FDEJG0eoTrNpNKZXLLlXKiEmE-,DACIA,Nouvelle gamme DACIA Extrême 2023,17784,54,1,2023-06-06 21:15:08+00:00,285
AvHWpXtYjmo,PLlvsaB0FDEJGqNWcPIvRM1Fex7rj7cyxz,CITROËN,Essai de la CITROËN C4 X Maroc - تجربة قيادة المغرب,20905,101,14,2023-06-01 21:30:08+00:00,377
kZDGyhq28JA,PLlvsaB0FDEJG0eoTrNpNKZXLLlXKiEmE-,BMW,Nouvelle BMW Série 5 & i5 2024 - les premières infos,35991,93,5,2023-05-30 21:15:09+00:00,212
QM1WU1WnaQE,PLlvsaB0FDEJE0IroL5TSJD75RK4cnxHgY,HYUNDAI,Essai du HYUNDAI Tucson Hybride Maroc - تجربة قيادة المغرب,36657,203,13,2023-05-28 21:30:10+00:00,419
JgqQb-O2xq4,PLlvsaB0FDEJG0eoTrNpNKZXLLlXKiEmE-,VW,Nouveau VW Touareg 2024 - les premières infos,33026,99,3,2023-05-28 21:15:09+00:00,154
1eKai-3e0JU,PLlvsaB0FDEJG0eoTrNpNKZXLLlXKiEmE-,OPEL,Nouvelle OPEL Corsa 2024 - les premières infos,34876,96,9,2023-05-26 21:15:11+00:00,194
fEfUMerpuw8,PLlvsaB0FDEJG0eoTrNpNKZXLLlXKiEmE-,CUPRA,CUPRA Maroc étoffe la gamme du Formentor,12067,43,4,2023-05-22 21:30:10+00:00,186
yVVwpIsQ9XM,PLlvsaB0FDEJG0eoTrNpNKZXLLlXKiEmE-,HONDA,Nouveau HONDA ZR-V 2024 - les premières infos,11304,34,4,2023-05-18 21:15:08+00:00,147
2URXV45X44s,OFF_PLAYLIST,AUTRE / MULTI-MARQUES,La Coalition Marocaine du secteur privé & la sécurité routière,296,4,0,2023-05-18 19:30:00+00:00,255
OdeSgabwH2E,PLlvsaB0FDEJG0eoTrNpNKZXLLlXKiEmE-,HONDA,Nouveau HONDA CR-V 2023 : les premières infos,11019,33,2,2023-05-16 21:15:06+00:00,187
